subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,tType_study,correctDirection,eyes_1,eyes_2,eyePresent,RoboRT
35,1928484264,1,1877284.94443212,1877286.1951681,OK,4,LeftArrow,1.19345390889794,1,\LEFT,0,1,right,3
35,1928484264,2,1877288.49655306,1877289.60723454,OK,1,LeftArrow,1.05715257651173,2,\LEFT,1,0,left,3
35,1928484264,3,1877292.29883436,1877293.40952701,OK,6,LeftArrow,1.01463745627552,2,\LEFT,1,0,left,3
35,1928484264,4,1877295.54077512,1877296.65144755,OK,6,RightArrow,1.03655726835132,4,\RIGHT,1,0,left,3
35,1928484264,5,1877298.47252485,1877300.08352523,OK,3,LeftArrow,1.5526687935926,2,\LEFT,1,0,left,3
35,1928484264,6,1877302.22473067,1877303.33543841,OK,4,RightArrow,1.05627993750386,4,\RIGHT,1,0,left,3
35,1928484264,7,1877305.86695167,1877307.07767423,OK,9,LeftArrow,1.13382105738856,2,\LEFT,1,0,left,3
35,1928484264,8,1877308.61854263,1877309.82931953,OK,0,LeftArrow,1.10205530514941,2,\LEFT,1,0,left,3
35,1928484264,9,1877311.55034578,1877312.76107408,OK,1,LeftArrow,1.15414923126809,1,\LEFT,0,1,right,3
35,1928484264,10,1877314.99238984,1877315.90295384,OK,5,LeftArrow,0.895928962156177,1,\LEFT,0,1,right,3
35,1928484264,11,1877332.70299785,1877333.81366907,OK,1,LeftArrow,1.04041245556436,1,\LEFT,0,1,right,3
35,1928484264,12,1877336.60532566,1877338.11621826,OK,6,RightArrow,1.43381571467035,3,\RIGHT,0,1,right,3
35,1928484264,13,1877340.04735433,1877341.05803246,OK,3,LeftArrow,0.95160369691439,2,\LEFT,1,0,left,3
35,1928484264,14,1877343.44940188,1877346.26109144,OK,6,LeftArrow,2.79724528593943,1,\LEFT,0,1,right,3
35,1928484264,15,1877349.37295314,1877350.88388739,OK,12,RightArrow,1.40144807961769,4,\RIGHT,1,0,left,3
35,1928484264,16,1877353.19522998,1877354.40598121,OK,4,RightArrow,1.1470199120231,4,\RIGHT,1,0,left,3
35,1928484264,17,1877356.3571904,1877357.66791873,OK,3,RightArrow,1.28094691759907,3,\RIGHT,0,1,right,3
35,1928484264,18,1877359.70917062,1877360.71973646,OK,2,RightArrow,0.928770496509969,3,\RIGHT,0,1,right,3
35,1928484264,19,1877363.52145572,1877364.63211879,OK,8,LeftArrow,1.04431744734757,1,\LEFT,0,1,right,3
35,1928484264,20,1877366.40317736,1877367.61392347,OK,1,LeftArrow,1.15441515832208,2,\LEFT,1,0,left,3
35,1928484264,21,1877373.90764635,1877375.31850873,OK,1,RightArrow,1.35355314426124,4,\RIGHT,1,0,left,3
35,1928484264,22,1877377.10959695,1877378.32028601,OK,2,RightArrow,1.16742294374853,4,\RIGHT,1,0,left,3
35,1928484264,23,1877379.9412582,1877381.15201336,OK,1,RightArrow,1.12763108522631,3,\RIGHT,0,1,right,3
35,1928484264,24,1877383.79359143,1877385.00430735,OK,11,LeftArrow,1.12303184578195,1,\LEFT,0,1,right,3
35,1928484264,25,1877386.88542681,1877388.09617141,OK,3,LeftArrow,1.15110088069923,1,\LEFT,0,1,right,3
35,1928484264,26,1877390.71773854,1877392.12860575,OK,10,RightArrow,1.31855974416249,3,\RIGHT,0,1,right,3
35,1928484264,27,1877394.05974031,1877395.57061721,OK,3,RightArrow,1.42437907843851,3,\RIGHT,0,1,right,3
35,1928484264,28,1877397.26166042,1877399.57301025,OK,1,LeftArrow,2.25424645608291,2,\LEFT,1,0,left,3
35,1928484264,29,1877401.64428775,1877403.25524436,OK,5,RightArrow,1.50340920849703,4,\RIGHT,1,0,left,3
35,1928484264,30,1877405.20640223,1877406.21698106,OK,4,RightArrow,0.997074199141935,3,\RIGHT,0,1,right,3
35,1928484264,31,1877426.3190436,1877427.0294524,OK,7,RightArrow,0.62738009961322,3,\RIGHT,0,1,right,3
35,1928484264,32,1877429.50093286,1877430.21133743,OK,9,RightArrow,0.629346329718828,4,\RIGHT,1,0,left,3
35,1928484264,33,1877432.86292141,1877434.47389916,OK,11,LeftArrow,1.54714348795824,1,\LEFT,0,1,right,3
35,1928484264,34,1877436.4650958,1877438.07606449,OK,3,LeftArrow,1.52882470819168,2,\LEFT,1,0,left,3
35,1928484264,35,1877440.95779005,1877442.26853286,OK,8,LeftArrow,1.28384042065591,1,\LEFT,0,1,right,3
35,1928484264,36,1877444.65998529,1877445.77063145,OK,6,LeftArrow,1.0934040741995,2,\LEFT,1,0,left,3
35,1928484264,37,1877447.55169021,1877448.66236414,OK,1,RightArrow,1.08959325845353,3,\RIGHT,0,1,right,3
35,1928484264,38,1877450.71358241,1877452.02439465,OK,4,RightArrow,1.24753127060831,3,\RIGHT,0,1,right,3
35,1928484264,39,1877454.32573313,1877455.53647019,OK,2,RightArrow,1.13118140702136,4,\RIGHT,1,0,left,3
35,1928484264,40,1877457.95789449,1877459.26869828,OK,4,RightArrow,1.29877157392912,4,\RIGHT,1,0,left,3
