subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,tType_study,correctDirection,eyes_1,eyes_2,eyePresent,RoboRT
23,1775789564,1,5005926.10195388,5005936.11852799,OK,8,LeftArrow,9.99484958779067,1,\LEFT,0,1,right,3
23,1775789564,2,5005940.83144513,5005945.6444432,OK,0,LeftArrow,4.70479233097285,2,\LEFT,1,0,left,3
23,1775789564,3,5005948.84649129,5005951.35806304,OK,2,RightArrow,2.45750706549734,3,\RIGHT,0,1,right,3
23,1775789564,4,5005954.33993442,5005956.15106798,OK,11,RightArrow,1.78779144398868,4,\RIGHT,1,0,left,3
23,1775789564,5,5005958.14233072,5005960.45378167,OK,2,LeftArrow,2.25716682430357,2,\LEFT,1,0,left,3
23,1775789564,6,5005963.29559313,5005965.60698039,OK,11,LeftArrow,2.20764131192118,2,\LEFT,1,0,left,3
23,1775789564,7,5005967.44815857,5005970.25987892,OK,1,LeftArrow,2.77482923772186,2,\LEFT,1,0,left,3
23,1775789564,8,5005972.34121606,5005974.65264709,OK,3,RightArrow,2.24150007031858,4,\RIGHT,1,0,left,3
23,1775789564,9,5005977.46441241,5005979.07545234,OK,10,LeftArrow,1.56614625267684,1,\LEFT,0,1,right,3
23,1775789564,10,5005980.81654054,5005982.12733829,OK,0,LeftArrow,1.22982372995466,1,\LEFT,0,1,right,3
23,1775789564,11,5005988.12108946,5005989.93222604,OK,11,LeftArrow,1.78884096629918,2,\LEFT,1,0,left,3
23,1775789564,12,5005991.55323717,5005992.9641237,OK,0,RightArrow,1.3405233239755,3,\RIGHT,0,1,right,3
23,1775789564,13,5005995.19552488,5005997.70709965,OK,6,RightArrow,2.44202745705843,4,\RIGHT,1,0,left,3
23,1775789564,14,5006000.07859366,5006002.89034993,OK,7,RightArrow,2.72667833603919,4,\RIGHT,1,0,left,3
23,1775789564,15,5006005.68209043,5006008.39382041,OK,12,RightArrow,2.65086891129613,3,\RIGHT,0,1,right,3
23,1775789564,16,5006010.8353293,5006013.6471239,OK,7,LeftArrow,2.76141214836389,1,\LEFT,0,1,right,3
23,1775789564,17,5006017.11926238,5006018.63021203,OK,8,LeftArrow,1.49307337030768,2,\LEFT,1,0,left,3
23,1775789564,18,5006020.87162909,5006022.58268082,OK,6,LeftArrow,1.60451429989189,2,\LEFT,1,0,left,3
23,1775789564,19,5006024.95386,5006026.86538418,OK,7,RightArrow,1.82616673596203,4,\RIGHT,1,0,left,3
23,1775789564,20,5006029.15680277,5006030.46764489,OK,7,RightArrow,1.22300108801574,4,\RIGHT,1,0,left,3
23,1775789564,21,5006034.21997447,5006036.33130734,OK,3,RightArrow,2.03150495700538,3,\RIGHT,0,1,right,3
23,1775789564,22,5006038.41260313,5006040.02364004,OK,5,RightArrow,1.58272156585008,3,\RIGHT,0,1,right,3
23,1775789564,23,5006041.81473519,5006043.82602758,OK,2,LeftArrow,1.9964034948498,1,\LEFT,0,1,right,3
23,1775789564,24,5006046.06741567,5006047.97858186,OK,6,RightArrow,1.81547683198005,4,\RIGHT,1,0,left,3
23,1775789564,25,5006049.82974271,5006051.74094573,OK,3,LeftArrow,1.86091714911163,2,\LEFT,1,0,left,3
23,1775789564,26,5006053.8122842,5006055.42328519,OK,5,RightArrow,1.55822186823934,4,\RIGHT,1,0,left,3
23,1775789564,27,5006057.52458195,5006058.93547089,OK,5,LeftArrow,1.38973189610988,1,\LEFT,0,1,right,3
23,1775789564,28,5006060.66655981,5006061.97737719,OK,1,RightArrow,1.20759422425181,4,\RIGHT,1,0,left,3
23,1775789564,29,5006064.0987199,5006065.60964479,OK,5,RightArrow,1.47119702491909,3,\RIGHT,0,1,right,3
23,1775789564,30,5006068.24127882,5006069.65219342,OK,10,LeftArrow,1.36837623640895,1,\LEFT,0,1,right,3
23,1775789564,31,5006073.64466445,5006075.15565756,OK,8,RightArrow,1.45281123463064,3,\RIGHT,0,1,right,3
23,1775789564,32,5006077.69722232,5006078.80792312,OK,10,RightArrow,1.05603755451739,3,\RIGHT,0,1,right,3
23,1775789564,33,5006081.41955979,5006082.53024973,OK,10,LeftArrow,1.02151201665401,2,\LEFT,1,0,left,3
23,1775789564,34,5006085.17190597,5006086.48272969,OK,11,LeftArrow,1.2129465714097,1,\LEFT,0,1,right,3
23,1775789564,35,5006088.79417037,5006090.20505418,OK,8,RightArrow,1.34251219313592,4,\RIGHT,1,0,left,3
23,1775789564,36,5006091.98619232,5006093.39710299,OK,2,RightArrow,1.3502892749384,3,\RIGHT,0,1,right,3
23,1775789564,37,5006095.37828406,5006096.48902017,OK,4,LeftArrow,1.07800958584994,1,\LEFT,0,1,right,3
23,1775789564,38,5006098.60033433,5006099.71104509,OK,5,LeftArrow,1.02382235229015,1,\LEFT,0,1,right,3
23,1775789564,39,5006101.77232753,5006102.88300479,OK,5,RightArrow,1.08362755924463,3,\RIGHT,0,1,right,3
23,1775789564,40,5006105.06436883,5006106.57531274,OK,6,LeftArrow,1.41544048953801,2,\LEFT,1,0,left,3
