subject,seed,dominantEye,sex,ethnicity,race,trial,item,tStart,tEnd,exitFlag,jitter,tType,eyes_1,eyes_2,transparency,pas,response,rt,RoboRT,meanRoboRT
7,787787636,Left,Male,Not Hispanic or Latino,White,44,41,392495.930758413,392500.80619534,SPACE,1,NULL,0,0,0,,space,4.84669926750939,0,NaN
7,787787636,Left,Male,Not Hispanic or Latino,White,45,95,392502.848045024,392503.848135884,OK,0,CFS,0,1,0.153354966844928,2@,Return,0.985263154667336,3.40193994308808,3.13258198544045
7,787787636,Left,Male,Not Hispanic or Latino,White,46,48,392507.406798144,392513.28232728,SPACE,2,NULL,0,0,0,,space,5.77020041929791,0,NaN
7,787787636,Left,Male,Not Hispanic or Latino,White,47,31,392515.24083695,392519.991271619,SPACE,2,CFS,0,1,0.0959670860449985,,space,4.63992963428609,5.21508938165578,3.53008329156304
7,787787636,Left,Male,Not Hispanic or Latino,White,48,90,392522.499829128,392523.999967531,OK,3,CFS,0,1,1,2@,Return,1.42879611637909,3.09908418804515,2
7,787787636,Left,Male,Not Hispanic or Latino,White,49,80,392528.392032888,392530.017177176,OK,6,CFS,0,1,0.625784009604591,2@,Return,1.56832999887411,2.20153153919156,2.22648941703676
7,787787636,Left,Male,Not Hispanic or Latino,White,50,84,392532.809101709,392534.809277854,OK,8,CFS,0,1,0.391605626676799,2@,Return,1.98310356249567,3.49021846286975,2.4871771380933
7,787787636,Left,Male,Not Hispanic or Latino,White,51,67,392540.884830094,392548.635532053,SPACE,4,CFS,0,1,0.245060539245526,,space,7.63490560417995,4.59133154058066,2.78722686579699
7,787787636,Left,Male,Not Hispanic or Latino,White,52,1,392550.669047754,392551.91915914,OK,0,CFS,0,1,1,2@,Return,1.19458117347676,1.8477129973757,2
7,787787636,Left,Male,Not Hispanic or Latino,White,53,70,392554.569402125,392559.694865474,SPACE,0,NULL,0,0,0,,space,5.0059634175268,0,NaN
7,787787636,Left,Male,Not Hispanic or Latino,White,54,7,392561.678378613,392562.928492254,OK,1,CFS,0,1,0.625784009604591,2@,Return,1.24089253484271,2.80111264948105,2.22648941703676
7,787787636,Left,Male,Not Hispanic or Latino,White,55,89,392565.487059876,392566.737170955,OK,1,CFS,0,1,0.391605626676799,2@,Return,1.17600277648307,1.7059270434119,2.4871771380933
7,787787636,Left,Male,Not Hispanic or Latino,White,56,77,392569.404076493,392574.279518551,SPACE,8,NULL,0,0,0,,space,4.76281817309791,0,NaN
7,787787636,Left,Male,Not Hispanic or Latino,White,57,54,392576.413044513,392578.288215361,OK,6,CFS,0,1,0.245060539245526,2@,Return,1.78567653987557,5.12681373196088,2.78722686579699
7,787787636,Left,Male,Not Hispanic or Latino,White,58,43,392581.080133424,392585.580543192,SPACE,1,CFS,0,1,0.153354966844928,,space,4.41431430733064,4.32032154861565,3.13258198544045
7,787787636,Left,Male,Not Hispanic or Latino,White,59,35,392587.805744076,392589.680913108,OK,8,CFS,0,1,1,2@,Return,1.81655766739277,2.86597970844935,2
7,787787636,Left,Male,Not Hispanic or Latino,White,60,82,392592.714518908,392595.339759946,OK,7,CFS,0,1,0.625784009604591,2@,Return,2.52358268329408,3.76953567873127,2.22648941703676
7,787787636,Left,Male,Not Hispanic or Latino,White,61,34,392601.38197472,392607.38251851,SPACE,3,NULL,0,0,0,,space,5.96775210427586,0,NaN
7,787787636,Left,Male,Not Hispanic or Latino,White,62,38,392609.399374683,392611.274541922,OK,7,CFS,0,1,0.391605626676799,2@,Return,1.79017610050505,1.82804469093457,2.4871771380933
7,787787636,Left,Male,Not Hispanic or Latino,White,63,23,392614.824862789,392620.450366719,SPACE,2,NULL,0,0,0,,space,5.59640480944654,0,NaN
7,787787636,Left,Male,Not Hispanic or Latino,White,64,17,392622.825589494,392624.825765174,OK,4,CFS,0,1,0.245060539245526,1!,Return,1.94752785429591,5.15113464552623,2.78722686579699
7,787787636,Left,Male,Not Hispanic or Latino,White,65,13,392630.684628449,392632.934838546,OK,3,CFS,0,1,0.153354966844928,1!,Return,2.23217596294126,4.73182762615232,3.13258198544045
7,787787636,Left,Male,Not Hispanic or Latino,White,66,55,392636.376810486,392642.377366802,SPACE,8,CFS,0,1,0.0959670860449985,,space,5.88363480661064,3.91942724645006,3.53008329156304
7,787787636,Left,Male,Not Hispanic or Latino,White,67,98,392644.435873739,392645.936008367,OK,3,CFS,0,1,1,2@,Return,1.47246794583043,1.91395423139234,2
7,787787636,Left,Male,Not Hispanic or Latino,White,68,59,392648.694594405,392650.069720582,OK,2,CFS,0,1,0.625784009604591,2@,Return,1.26160473265918,1.92355645304832,2.22648941703676
7,787787636,Left,Male,Not Hispanic or Latino,White,69,25,392653.019992099,392654.64513533,OK,5,CFS,0,1,0.391605626676799,2@,Return,1.57604005385656,4.70692399077537,2.4871771380933
7,787787636,Left,Male,Not Hispanic or Latino,White,70,24,392657.620401857,392659.495574976,OK,5,CFS,0,1,0.245060539245526,2@,Return,1.77545069414191,3.03893000828968,2.78722686579699
7,787787636,Left,Male,Not Hispanic or Latino,White,71,62,392666.74623603,392669.621494872,OK,3,CFS,0,1,0.153354966844928,1!,Return,2.87320264615119,2.88579394303474,3.13258198544045
7,787787636,Left,Male,Not Hispanic or Latino,White,72,86,392673.205150485,392679.455720382,SPACE,7,NULL,0,0,0,,space,6.20600748009747,0,NaN
7,787787636,Left,Male,Not Hispanic or Latino,White,73,9,392681.572577917,392687.573123516,SPACE,2,CFS,0,1,0.0959670860449985,,space,5.98232778406236,4.50836071840977,3.53008329156304
7,787787636,Left,Male,Not Hispanic or Latino,White,74,36,392689.556630766,392694.307057876,SPACE,1,NULL,0,0,0,,space,4.66996663610917,0,NaN
7,787787636,Left,Male,Not Hispanic or Latino,White,75,96,392696.290572522,392697.915722852,OK,5,CFS,0,1,1,2@,Return,1.6159182053525,1.78942538613302,2
7,787787636,Left,Male,Not Hispanic or Latino,White,76,76,392701.257357948,392703.382882239,OK,8,CFS,0,1,0.625784009604591,2@,Return,2.1049392070272,3.50797435397703,2.22648941703676
7,787787636,Left,Male,Not Hispanic or Latino,White,77,6,392706.291484278,392708.041641391,OK,5,CFS,0,1,0.391605626676799,2@,Return,1.74262622406241,1.4374649622422,2.4871771380933
7,787787636,Left,Male,Not Hispanic or Latino,White,78,100,392711.000241311,392713.000424982,OK,8,CFS,0,1,0.245060539245526,2@,Return,1.92975132365245,3.8917696524892,2.78722686579699
7,787787636,Left,Male,Not Hispanic or Latino,White,79,93,392715.992363266,392723.243020251,SPACE,8,NULL,0,0,0,,space,7.16127133561531,0,NaN
7,787787636,Left,Male,Not Hispanic or Latino,White,80,3,392725.218201817,392730.218657459,SPACE,6,CFS,0,1,0.153354966844928,,space,4.92717441177228,4.44356956019645,3.13258198544045
7,787787636,Left,Male,Not Hispanic or Latino,White,81,45,392736.660899858,392737.911015764,OK,1,CFS,0,1,1,2@,Return,1.14821215317352,3.28611836398392,2
7,787787636,Left,Male,Not Hispanic or Latino,White,82,39,392740.952958277,392742.203071023,OK,3,CFS,0,1,0.625784009604591,2@,Return,1.24001641548239,3.35859859888101,2.22648941703676
7,787787636,Left,Male,Not Hispanic or Latino,White,83,91,392745.061659623,392751.312223934,SPACE,3,NULL,0,0,0,,space,6.2189518091036,0,NaN
7,787787636,Left,Male,Not Hispanic or Latino,White,84,99,392753.704112867,392757.704470864,SPACE,3,NULL,0,0,0,,space,3.94432021840476,0,NaN
7,787787636,Left,Male,Not Hispanic or Latino,White,85,2,392759.737988376,392760.863094022,OK,1,CFS,0,1,0.391605626676799,2@,Return,1.07833216694416,3.58190124522406,2.4871771380933
7,787787636,Left,Male,Not Hispanic or Latino,White,86,18,392763.571669644,392764.946797026,OK,2,CFS,0,1,0.245060539245526,2@,Return,1.30853428714909,3.72908330639518,2.78722686579699
7,787787636,Left,Male,Not Hispanic or Latino,White,87,21,392767.555365401,392770.055588609,OK,6,CFS,0,1,0.153354966844928,1!,Return,2.49261611327529,4.55536629861524,3.13258198544045
7,787787636,Left,Male,Not Hispanic or Latino,White,88,65,392772.839175857,392780.589880228,SPACE,3,CFS,0,1,0.0959670860449985,,space,7.70445053454023,3.5986143754246,3.53008329156304
7,787787636,Left,Male,Not Hispanic or Latino,White,89,94,392782.665065258,392784.665246532,OK,7,CFS,0,1,1,2@,Return,1.99041275522904,3.49299646837754,2
7,787787636,Left,Male,Not Hispanic or Latino,White,90,79,392787.348824564,392789.223992391,OK,7,CFS,0,1,0.625784009604591,3#,Return,1.83446972962702,2.463256458768,2.22648941703676
7,787787636,Left,Male,Not Hispanic or Latino,White,91,71,392794.666157821,392796.041278866,OK,3,CFS,0,1,0.391605626676799,2@,Return,1.26896177284652,1.14632331184212,2.4871771380933
7,787787636,Left,Male,Not Hispanic or Latino,White,92,40,392798.624844827,392805.75049592,SPACE,3,NULL,0,0,0,,space,7.0538878767984,0,NaN
7,787787636,Left,Male,Not Hispanic or Latino,White,93,57,392807.842351799,392808.717429978,OK,0,CFS,0,1,0.245060539245526,2@,Return,0.828304850670975,2.1495955377997,2.78722686579699
7,787787636,Left,Male,Not Hispanic or Latino,White,94,37,392811.492675985,392813.742886531,OK,7,CFS,0,1,0.153354966844928,2@,Return,2.13778784091119,4.54006951909969,3.13258198544045
7,787787636,Left,Male,Not Hispanic or Latino,White,95,87,392816.543138118,392822.418665758,SPACE,0,CFS,0,1,0.0959670860449985,,space,5.85503054474248,3.51904392168096,3.53008329156304
7,787787636,Left,Male,Not Hispanic or Latino,White,96,75,392824.477188554,392825.602294053,OK,1,CFS,0,1,1,2@,Return,1.05689478112618,5.0737354966945,2
7,787787636,Left,Male,Not Hispanic or Latino,White,97,78,392828.23586424,392829.360964909,OK,1,CFS,0,1,0.625784009604591,2@,Return,1.0740295688156,2.58275318825415,2.22648941703676
7,787787636,Left,Male,Not Hispanic or Latino,White,98,92,392831.977867273,392833.728025139,OK,5,CFS,0,1,0.391605626676799,2@,Return,1.74781189457281,1.53276259917899,2.4871771380933
7,787787636,Left,Male,Not Hispanic or Latino,White,99,58,392836.611622036,392844.362322792,SPACE,6,NULL,0,0,0,,space,7.73775524349185,0,NaN
7,787787636,Left,Male,Not Hispanic or Latino,White,100,12,392846.5958563,392847.970987306,OK,4,CFS,0,1,0.245060539245526,2@,Return,1.36934678658145,3.8924211546264,2.78722686579699
