subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,tType_study,correctDirection,eyes_1,eyes_2,eyePresent,RoboRT
8,1384387660,1,1092034.31756093,1092039.13053515,OK,6,RightArrow,4.79127837857232,4,\RIGHT,1,0,left,3
8,1384387660,2,1092043.08332782,1092051.19841536,OK,9,RightArrow,8.01685904874466,3,\RIGHT,0,1,right,3
8,1384387660,3,1092054.31035977,1092060.42419676,OK,7,LeftArrow,6.09332257555798,2,\LEFT,1,0,left,3
8,1384387660,4,1092063.74628117,1092072.06149344,OK,4,RightArrow,8.25680370209739,3,\RIGHT,0,1,right,3
8,1384387660,5,1092075.29351552,1092077.40484838,OK,11,RightArrow,2.02929453272372,4,\RIGHT,1,0,left,3
8,1384387660,6,1092079.79632163,1092081.40737454,OK,3,RightArrow,1.51830806420185,4,\RIGHT,1,0,left,3
8,1384387660,7,1092083.35857044,1092086.670677,OK,0,RightArrow,3.259718938265,3,\RIGHT,0,1,right,3
8,1384387660,8,1092089.03215815,1092092.34423121,OK,3,RightArrow,3.27386770490557,3,\RIGHT,0,1,right,3
8,1384387660,9,1092095.82637984,1092097.83768491,OK,8,LeftArrow,1.9353435121011,1,\LEFT,0,1,right,3
8,1384387660,10,1092100.66942192,1092103.98150766,OK,9,RightArrow,3.26798682380468,3,\RIGHT,0,1,right,3
8,1384387660,11,1092113.7176015,1092115.72885375,OK,1,LeftArrow,1.93918873858638,1,\LEFT,0,1,right,3
8,1384387660,12,1092117.68010972,1092118.99090173,OK,1,RightArrow,1.26444434979931,4,\RIGHT,1,0,left,3
8,1384387660,13,1092121.01216563,1092122.42305518,OK,1,LeftArrow,1.36423791688867,3,\RIGHT,0,1,right,3
8,1384387660,14,1092126.56567326,1092128.07659755,OK,4,RightArrow,1.43447192967869,4,\RIGHT,1,0,left,3
8,1384387660,15,1092130.30798152,1092132.71946329,OK,1,RightArrow,2.33191435155459,4,\RIGHT,1,0,left,3
8,1384387660,16,1092135.52121575,1092137.33240063,OK,7,LeftArrow,1.70239295088686,1,\LEFT,0,1,right,3
8,1384387660,17,1092139.85398795,1092141.66511125,OK,6,RightArrow,1.70541715365835,4,\RIGHT,1,0,left,3
8,1384387660,18,1092143.66636905,1092145.27737879,OK,1,RightArrow,1.54885133728385,4,\RIGHT,1,0,left,3
8,1384387660,19,1092148.08913747,1092152.00161367,OK,11,RightArrow,3.8697171905078,3,\RIGHT,0,1,right,3
8,1384387660,20,1092154.3129955,1092156.52445427,OK,6,LeftArrow,2.1496154924389,2,\LEFT,1,0,left,3
8,1384387660,21,1092166.6907972,1092168.50193439,OK,2,RightArrow,1.73918747063726,3,\RIGHT,0,1,right,3
8,1384387660,22,1092171.57387957,1092173.18487512,OK,11,LeftArrow,1.55985546368174,1,\LEFT,0,1,right,3
8,1384387660,23,1092175.31619689,1092176.92721206,OK,4,LeftArrow,1.58532076794654,2,\LEFT,1,0,left,3
8,1384387660,24,1092178.67834301,1092181.08982508,OK,0,RightArrow,2.31899500731379,3,\RIGHT,0,1,right,3
8,1384387660,25,1092183.87156238,1092185.48257514,OK,10,LeftArrow,1.51750183152035,1,\LEFT,0,1,right,3
8,1384387660,26,1092188.12423078,1092189.23492585,OK,9,RightArrow,1.09660365013406,4,\RIGHT,1,0,left,3
8,1384387660,27,1092192.12673339,1092193.73774223,OK,10,LeftArrow,1.52592124394141,2,\LEFT,1,0,left,3
8,1384387660,28,1092195.6289325,1092197.13987701,OK,2,LeftArrow,1.46355034015141,2,\LEFT,1,0,left,3
8,1384387660,29,1092199.71148941,1092201.22250002,OK,8,LeftArrow,1.4847445122432,1,\LEFT,0,1,right,3
8,1384387660,30,1092203.19362596,1092205.90537314,OK,2,LeftArrow,2.61040423624218,2,\LEFT,1,0,left,3
8,1384387660,31,1092213.70025376,1092215.1111415,OK,9,RightArrow,1.36726634576917,4,\RIGHT,1,0,left,3
8,1384387660,32,1092219.18368947,1092220.39446848,OK,10,LeftArrow,1.16356986947358,1,\LEFT,0,1,right,3
8,1384387660,33,1092222.92599411,1092225.0373626,OK,6,RightArrow,2.0929588500876,3,\RIGHT,0,1,right,3
8,1384387660,34,1092228.49950512,1092230.51078755,OK,10,LeftArrow,1.95915590366349,2,\LEFT,1,0,left,3
8,1384387660,35,1092233.43260591,1092235.14370503,OK,7,LeftArrow,1.67384911119007,1,\LEFT,0,1,right,3
8,1384387660,36,1092237.58521905,1092239.29630126,OK,5,LeftArrow,1.60904924594797,2,\LEFT,1,0,left,3
8,1384387660,37,1092241.40766582,1092243.21872543,OK,1,LeftArrow,1.76237111515366,2,\LEFT,1,0,left,3
8,1384387660,38,1092246.35072061,1092248.36197286,OK,12,LeftArrow,1.97109062364325,2,\LEFT,1,0,left,3
8,1384387660,39,1092252.44453007,1092253.85546097,OK,9,LeftArrow,1.39689502259716,1,\LEFT,0,1,right,3
8,1384387660,40,1092255.94672857,1092258.15812214,OK,0,LeftArrow,2.18248872063123,1,\LEFT,0,1,right,3
