subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,tType_study,correctDirection,eyes_1,eyes_2,eyePresent,RoboRT
57,283342402,1,761045.941497388,761071.967887027,OK,9,RightArrow,25.9691300357226,2,\LEFT,1,0,left,3
57,283342402,2,761076.36066846,761079.572705603,OK,9,RightArrow,3.12558011361398,3,\RIGHT,0,1,right,3
57,283342402,3,761086.076791262,761090.989889309,OK,8,LeftArrow,4.83287145604845,2,\LEFT,1,0,left,3
57,283342402,4,761096.153121603,761097.564007258,OK,2,RightArrow,1.38020977808628,3,\RIGHT,0,1,right,3
57,283342402,5,761103.36766529,761104.578449161,OK,1,LeftArrow,1.1012837884482,1,\LEFT,0,1,right,3
57,283342402,6,761107.700411328,761112.31333059,OK,7,RightArrow,4.58423739229329,4,\RIGHT,1,0,left,3
57,283342402,7,761114.91496256,761119.127639922,OK,3,LeftArrow,4.18528468313161,2,\LEFT,1,0,left,3
57,283342402,8,761121.168876544,761134.687394749,OK,0,LeftArrow,13.4186392162228,2,\LEFT,1,0,left,3
57,283342402,9,761137.449133682,761139.060186017,OK,9,RightArrow,1.51412269927096,3,\RIGHT,0,1,right,3
57,283342402,10,761141.731828542,761143.142719328,OK,5,LeftArrow,1.32727293577045,1,\LEFT,0,1,right,3
57,283342402,11,761152.578660454,761157.691918541,OK,6,RightArrow,5.05566826206632,3,\RIGHT,0,1,right,3
57,283342402,12,761160.353588924,761164.466172985,OK,5,LeftArrow,4.08042460307479,4,\RIGHT,1,0,left,3
57,283342402,13,761168.048410032,761171.860821044,OK,9,RightArrow,3.7772062123986,4,\RIGHT,1,0,left,3
57,283342402,14,761174.102218611,761176.313615535,OK,1,LeftArrow,2.18720051040873,1,\LEFT,0,1,right,3
57,283342402,15,761179.225447633,761180.736435644,OK,9,RightArrow,1.4157692482695,3,\RIGHT,0,1,right,3
57,283342402,16,761182.837740561,761188.151101337,OK,2,LeftArrow,5.24308580101933,2,\LEFT,1,0,left,3
57,283342402,17,761190.732713258,761192.443813314,OK,6,LeftArrow,1.6519970697118,1,\LEFT,0,1,right,3
57,283342402,18,761194.885323833,761206.202445329,OK,2,RightArrow,11.266578003997,4,\RIGHT,1,0,left,3
57,283342402,19,761208.824095838,761226.645365778,OK,5,LeftArrow,17.7428462848766,2,\LEFT,1,0,left,3
57,283342402,20,761228.636606761,761229.747309103,OK,2,RightArrow,1.06616984540597,3,\RIGHT,0,1,right,3
57,283342402,21,761234.430224433,761246.747999731,OK,3,LeftArrow,12.2236329241423,2,\LEFT,1,0,left,3
57,283342402,22,761249.649868742,761251.260873686,OK,8,LeftArrow,1.58780885429587,1,\LEFT,0,1,right,3
57,283342402,23,761254.763032048,761262.477893127,OK,3,LeftArrow,7.62611694959924,2,\LEFT,1,0,left,3
57,283342402,24,761264.339119553,761267.851278431,OK,0,LeftArrow,3.43375273060519,2,\LEFT,1,0,left,3
57,283342402,25,761270.022657896,761271.233440862,OK,3,LeftArrow,1.18206728843506,1,\LEFT,0,1,right,3
57,283342402,26,761276.37665854,761286.693200488,OK,5,RightArrow,10.2672447855584,4,\RIGHT,1,0,left,3
57,283342402,27,761288.764468541,761296.579388813,OK,0,RightArrow,7.79889819549862,4,\RIGHT,1,0,left,3
57,283342402,28,761299.090948523,761300.601902123,OK,5,LeftArrow,1.4082544479752,1,\LEFT,0,1,right,3
57,283342402,29,761307.426199596,761311.038475923,OK,5,RightArrow,3.60042548459023,4,\RIGHT,1,0,left,3
57,283342402,30,761313.219842925,761314.730870176,OK,4,RightArrow,1.48673394450452,3,\RIGHT,0,1,right,3
57,283342402,31,761322.175489725,761324.987220372,OK,2,RightArrow,2.7704831585288,3,\RIGHT,0,1,right,3
57,283342402,32,761333.012330177,761339.926699606,OK,8,RightArrow,6.86895040620584,4,\RIGHT,1,0,left,3
57,283342402,33,761342.268161799,761348.081826384,OK,2,LeftArrow,5.73270027816761,2,\LEFT,1,0,left,3
57,283342402,34,761350.44330621,761365.262657908,OK,6,RightArrow,14.7247085585259,4,\RIGHT,1,0,left,3
57,283342402,35,761367.574095913,761368.884908792,OK,5,LeftArrow,1.20977268146817,1,\LEFT,0,1,right,3
57,283342402,36,761371.166339514,761372.076937658,OK,3,RightArrow,0.849342681351118,3,\RIGHT,0,1,right,3
57,283342402,37,761374.04816131,761375.359005279,OK,2,LeftArrow,1.29526470392011,1,\LEFT,0,1,right,3
57,283342402,38,761378.370882986,761379.481579291,OK,10,LeftArrow,1.04445522383321,1,\LEFT,0,1,right,3
57,283342402,39,761381.642942242,761382.853702268,OK,3,RightArrow,1.17222614795901,3,\RIGHT,0,1,right,3
57,283342402,40,761384.80493515,761386.916296425,OK,3,RightArrow,2.06601137551479,4,\RIGHT,1,0,left,3
