subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,item,tType_study,eyes_1,eyes_2,transparency,pas,RoboRT,meanRoboRT,roboBCFS
47,31408850,1,2505908.50928832,2505927.43096815,OK,2,j,18.8472117837518,7,CFS,0,1,0.5,2,1.75069088080113,2.34671662001737,j
47,31408850,2,2505935.11575266,2505944.43140431,OK,3,j,9.27968341484666,17,CFS,0,1,1,3,1.65675679684432,2,j
47,31408850,3,2505951.35569539,2505956.56888606,OK,7,j,5.14288262696937,14,CFS,0,1,1,3,3.03472398942173,2,j
47,31408850,4,2505962.76269719,2505964.27366677,OK,6,j,1.40740807820112,19,CFS,0,1,1,3,1.80528681805651,2,j
47,31408850,5,2505970.63753729,2505974.95019013,OK,9,j,4.25989427044988,2,CFS,0,1,0.90483741803596,2,4.60360527286347,2.04568180093028,j
47,31408850,6,2505980.1434024,2505987.25774303,OK,10,j,7.03323112940416,10,CFS,0,1,1,3,2.08535736345774,2,j
47,31408850,7,2505992.5309824,2505996.24327146,OK,5,j,3.61306051537395,5,CFS,0,1,1,3,2.81311807023775,2,j
47,31408850,8,2506000.42579576,2506003.33764788,OK,3,j,2.8697492107749,12,CFS,0,1,1,3,0.846855086073959,2,j
47,31408850,9,2506007.74035324,2506011.15246645,OK,5,j,3.33873813832179,3,CFS,0,1,0.931062779704023,2,5.84599006803906,2.03248971804528,j
47,31408850,10,2506014.95479928,2506035.97773242,OK,1,f,21.0106137138791,20,CATCH,0,0,0,,0,NaN,f
47,31408850,11,2506041.16088365,2506055.17952006,OK,1,f,13.9393322262913,4,CATCH,0,0,0,,0,NaN,f
47,31408850,12,2506058.62164071,2506067.63716149,OK,11,f,8.99773647775874,18,CFS,0,1,1,,1.31729426670682,2,j
47,31408850,13,2506070.48891511,2506087.30926224,OK,1,f,16.8091535773128,8,CATCH,0,0,0,,0,NaN,f
47,31408850,14,2506090.22105067,2506099.23657416,OK,1,f,8.98032646160573,15,CATCH,0,0,0,,0,NaN,f
47,31408850,15,2506102.378541,2506103.98953238,OK,9,j,1.57453083014116,16,CFS,0,1,1,2,2.6442713319859,2,j
47,31408850,16,2506108.61239012,2506111.42412204,OK,8,j,2.74820569297299,13,CFS,0,1,0.945959468906766,3,1.29080062070678,2.02520949557939,j
47,31408850,17,2506115.15639555,2506118.66859846,OK,0,j,3.42774899164215,1,CFS,0,1,0.89483931681437,2,2.42844334100497,2.05084267027036,j
47,31408850,18,2506122.46087206,2506125.57281696,OK,7,j,3.02680669771507,6,CFS,0,1,1,3,2.83797951944863,2,j
47,31408850,19,2506129.08497762,2506134.09802359,OK,5,j,4.90617595380172,9,CFS,0,1,1,3,3.51389746034319,2,j
47,31408850,20,2506137.50011832,2506140.21178438,OK,4,j,2.62660693796352,11,CFS,0,1,1,3,1.63090388587475,2,j
