subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,tType_study,correctDirection,eyes_1,eyes_2,eyePresent,RoboRT
40,14597981,1,2337773.16355255,2337802.39151452,OK,7,NO RESPONSE,NaN,1,\LEFT,0,1,right,3
40,14597981,2,2337804.02249577,2337833.55064477,OK,4,NO RESPONSE,NaN,3,\RIGHT,0,1,right,3
40,14597981,3,2337835.06158326,2337852.69243804,OK,3,RightArrow,17.5742160077207,4,\RIGHT,1,0,left,3
40,14597981,4,2337857.20518247,2337860.0169325,OK,8,RightArrow,2.77412557555363,3,\RIGHT,0,1,right,3
40,14597981,5,2337865.39021267,2337868.20197327,OK,3,LeftArrow,2.74055366497487,1,\LEFT,0,1,right,3
40,14597981,6,2337870.26320549,2337872.07433674,OK,2,RightArrow,1.73933482216671,3,\RIGHT,0,1,right,3
40,14597981,7,2337874.7960068,2337884.01166564,OK,8,LeftArrow,9.20568865863606,2,\LEFT,1,0,left,3
40,14597981,8,2337885.97289568,2337893.08725986,OK,2,LeftArrow,7.06827211054042,2,\LEFT,1,0,left,3
40,14597981,9,2337895.40868669,2337898.42057448,OK,6,LeftArrow,2.96013375278562,1,\LEFT,0,1,right,3
40,14597981,10,2337900.39173487,2337901.70257967,OK,4,RightArrow,1.24085852643475,3,\RIGHT,0,1,right,3
40,14597981,11,2337910.62803888,2337912.43917225,OK,11,LeftArrow,1.77987025585026,1,\LEFT,0,1,right,3
40,14597981,12,2337915.21084505,2337922.3252222,OK,12,RightArrow,7.09238244267181,4,\RIGHT,1,0,left,3
40,14597981,13,2337924.46656633,2337926.77795536,OK,6,LeftArrow,2.30031530559063,1,\LEFT,0,1,right,3
40,14597981,14,2337928.95932934,2337931.97115375,OK,7,RightArrow,2.93532978463918,3,\RIGHT,0,1,right,3
40,14597981,15,2337933.84232917,2337939.75595552,OK,5,RightArrow,5.84381906548515,4,\RIGHT,1,0,left,3
40,14597981,16,2337942.35754297,2337944.96914649,OK,12,RightArrow,2.5922807212919,3,\RIGHT,0,1,right,3
40,14597981,17,2337946.54012161,2337956.35614695,OK,1,LeftArrow,9.75297360867262,2,\LEFT,1,0,left,3
40,14597981,18,2337957.8971279,2337961.409246,OK,1,RightArrow,3.4436386236921,4,\RIGHT,1,0,left,3
40,14597981,19,2337962.91020526,2337965.22161542,OK,1,RightArrow,2.27029820298776,4,\RIGHT,1,0,left,3
40,14597981,20,2337966.7625689,2337968.27351706,OK,1,LeftArrow,1.41775677353144,1,\LEFT,0,1,right,3
40,14597981,21,2337975.54793844,2337977.45914733,OK,8,RightArrow,1.87978579988703,4,\RIGHT,1,0,left,3
40,14597981,22,2337979.08011372,2337981.59167734,OK,2,RightArrow,2.4992662188597,3,\RIGHT,0,1,right,3
40,14597981,23,2337984.05317059,2337986.26453541,OK,11,LeftArrow,2.17398938350379,1,\LEFT,0,1,right,3
40,14597981,24,2337988.71607418,2337993.92927089,OK,11,LeftArrow,5.17449134914204,2,\LEFT,1,0,left,3
40,14597981,25,2337995.99050039,2337998.30194767,OK,7,LeftArrow,2.27581740682945,2,\LEFT,1,0,left,3
40,14597981,26,2338000.67339445,2338002.48452933,OK,9,RightArrow,1.72070264304057,3,\RIGHT,0,1,right,3
40,14597981,27,2338004.5758188,2338008.18804019,OK,7,RightArrow,3.57790513522923,3,\RIGHT,0,1,right,3
40,14597981,28,2338010.49917929,2338011.81023599,OK,9,LeftArrow,1.28632004186511,1,\LEFT,0,1,right,3
40,14597981,29,2338013.25115168,2338017.76389822,OK,0,LeftArrow,4.50189949944615,2,\LEFT,1,0,left,3
40,14597981,30,2338019.95524269,2338021.96649208,OK,8,RightArrow,1.94160510553047,4,\RIGHT,1,0,left,3
40,14597981,31,2338030.46170002,2338035.87502966,OK,5,RightArrow,5.35422330023721,4,\RIGHT,1,0,left,3
40,14597981,32,2338037.4259823,2338039.73746702,OK,2,LeftArrow,2.20572306867689,2,\LEFT,1,0,left,3
40,14597981,33,2338041.82871513,2338043.33961771,OK,2,LeftArrow,1.45067217480391,2,\LEFT,1,0,left,3
40,14597981,34,2338045.50094567,2338050.0137559,OK,8,RightArrow,4.42607919545844,3,\RIGHT,0,1,right,3
40,14597981,35,2338052.37517333,2338061.19058895,OK,10,LeftArrow,8.79111753823236,2,\LEFT,1,0,left,3
40,14597981,36,2338062.61148489,2338065.12305122,OK,0,RightArrow,2.44251425750554,4,\RIGHT,1,0,left,3
40,14597981,37,2338066.49386987,2338067.90472016,OK,0,LeftArrow,1.32800730923191,1,\LEFT,0,1,right,3
40,14597981,38,2338069.34563616,2338070.95662543,OK,1,LeftArrow,1.53200624929741,2,\LEFT,1,0,left,3
40,14597981,39,2338072.82776734,2338075.639489,OK,5,LeftArrow,2.7535661268048,1,\LEFT,0,1,right,3
40,14597981,40,2338077.23051406,2338079.04156683,OK,1,RightArrow,1.75862019043416,4,\RIGHT,1,0,left,3
