subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,tType_study,correctDirection,eyes_1,eyes_2,eyePresent,RoboRT
30,1825213595,1,844634.242594868,844646.19975315,OK,0,LeftArrow,11.9294904011767,2,\LEFT,1,0,left,3
30,1825213595,2,844650.122112722,844653.934345305,OK,4,LeftArrow,3.78563082509208,2,\LEFT,1,0,left,3
30,1825213595,3,844657.296394229,844660.708448601,OK,6,RightArrow,3.38693287142087,4,\RIGHT,1,0,left,3
30,1825213595,4,844663.980401692,844667.592567808,OK,3,RightArrow,3.51061308407225,3,\RIGHT,0,1,right,3
30,1825213595,5,844670.81449583,844674.026423064,OK,8,LeftArrow,3.1801967980573,1,\LEFT,0,1,right,3
30,1825213595,6,844676.507907933,844681.02061191,OK,0,LeftArrow,4.47032015980221,1,\LEFT,0,1,right,3
30,1825213595,7,844683.75223842,844687.164293396,OK,1,LeftArrow,3.3697686556261,1,\LEFT,0,1,right,3
30,1825213595,8,844690.186096394,844692.997784746,OK,7,RightArrow,2.78353721566964,4,\RIGHT,1,0,left,3
30,1825213595,9,844695.44925065,844700.362149439,OK,1,LeftArrow,4.85602300555911,2,\LEFT,1,0,left,3
30,1825213595,10,844703.263911288,844706.175688716,OK,9,RightArrow,2.84109124855604,3,\RIGHT,0,1,right,3
30,1825213595,11,844719.433605026,844723.546068612,OK,10,LeftArrow,4.04648168885615,2,\LEFT,1,0,left,3
30,1825213595,12,844725.607302157,844728.71916054,OK,0,RightArrow,3.07249907113146,3,\RIGHT,0,1,right,3
30,1825213595,13,844731.921077026,844734.932880141,OK,11,LeftArrow,2.93438967631664,2,\LEFT,1,0,left,3
30,1825213595,14,844737.314304006,844741.126584884,OK,4,RightArrow,3.70879813970532,3,\RIGHT,0,1,right,3
30,1825213595,15,844744.508600068,844747.420346405,OK,12,LeftArrow,2.85818121011835,1,\LEFT,0,1,right,3
30,1825213595,16,844749.61165026,844752.323280628,OK,1,RightArrow,2.67486905131955,4,\RIGHT,1,0,left,3
30,1825213595,17,844755.655269234,844758.16674409,OK,8,RightArrow,2.49491131596733,3,\RIGHT,0,1,right,3
30,1825213595,18,844761.668848717,844764.280418082,OK,11,LeftArrow,2.6009660908021,2,\LEFT,1,0,left,3
30,1825213595,19,844767.302209307,844769.213355875,OK,9,RightArrow,1.89534971816465,4,\RIGHT,1,0,left,3
30,1825213595,20,844772.725451933,844776.837933931,OK,7,RightArrow,4.07978263415862,3,\RIGHT,0,1,right,3
30,1825213595,21,844785.663151661,844788.674903462,OK,0,LeftArrow,2.95747340959497,2,\LEFT,1,0,left,3
30,1825213595,22,844792.317109672,844794.128189502,OK,12,RightArrow,1.74316098180134,4,\RIGHT,1,0,left,3
30,1825213595,23,844797.049924252,844799.161180148,OK,5,LeftArrow,2.01012182841077,1,\LEFT,0,1,right,3
30,1825213595,24,844801.342481102,844803.453735188,OK,2,RightArrow,2.09327518555801,4,\RIGHT,1,0,left,3
30,1825213595,25,844805.504953457,844807.916386025,OK,0,RightArrow,2.3146351322066,3,\RIGHT,0,1,right,3
30,1825213595,26,844810.247766107,844812.05885288,OK,3,LeftArrow,1.70762335206382,2,\LEFT,1,0,left,3
30,1825213595,27,844814.790466109,844816.501481917,OK,8,RightArrow,1.60462960531004,4,\RIGHT,1,0,left,3
30,1825213595,28,844818.612731777,844820.724000955,OK,2,LeftArrow,2.03015177766792,1,\LEFT,0,1,right,3
30,1825213595,29,844823.965899765,844825.476783907,OK,12,LeftArrow,1.44478905282449,1,\LEFT,0,1,right,3
30,1825213595,30,844828.208417662,844829.919437394,OK,9,LeftArrow,1.69792078866158,2,\LEFT,1,0,left,3
30,1825213595,31,844836.353244959,844837.864137553,OK,11,LeftArrow,1.43279939645436,1,\LEFT,0,1,right,3
30,1825213595,32,844840.895929566,844842.206709511,OK,12,RightArrow,1.24986424436793,4,\RIGHT,1,0,left,3
30,1825213595,33,844844.307927795,844845.918887429,OK,0,RightArrow,1.58162978547625,4,\RIGHT,1,0,left,3
30,1825213595,34,844848.140220813,844849.951311509,OK,0,LeftArrow,1.70918691833504,2,\LEFT,1,0,left,3
30,1825213595,35,844852.382725429,844854.79416011,OK,6,RightArrow,2.35442336846609,4,\RIGHT,1,0,left,3
30,1825213595,36,844857.015467837,844858.62639125,OK,4,RightArrow,1.56147698464338,3,\RIGHT,0,1,right,3
30,1825213595,37,844860.817713819,844862.728846803,OK,1,LeftArrow,1.84697695903014,1,\LEFT,0,1,right,3
30,1825213595,38,844865.050182632,844868.162052788,OK,2,RightArrow,3.01421909674536,3,\RIGHT,0,1,right,3
30,1825213595,39,844870.023152554,844871.634104944,OK,0,LeftArrow,1.60099054034799,1,\LEFT,0,1,right,3
30,1825213595,40,844874.335695284,844875.846605688,OK,8,RightArrow,1.4483185474528,3,\RIGHT,0,1,right,3
