subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,tType_study,correctDirection,eyes_1,eyes_2,eyePresent,RoboRT
18,1703710466,1,5682983.04448398,5682987.36698453,OK,10,RightArrow,4.25343166664243,3,\RIGHT,0,1,right,3
18,1703710466,2,5682996.39230835,5682998.40350586,OK,5,RightArrow,1.95294310152531,4,\RIGHT,1,0,left,3
18,1703710466,3,5683002.07565724,5683005.08744878,OK,11,LeftArrow,2.94921351503581,2,\LEFT,1,0,left,3
18,1703710466,4,5683008.0892209,5683009.80019789,OK,3,RightArrow,1.68732357211411,4,\RIGHT,1,0,left,3
18,1703710466,5,5683013.04213201,5683015.25342533,OK,6,LeftArrow,2.11009131371975,1,\LEFT,0,1,right,3
18,1703710466,6,5683018.20517645,5683020.11631655,OK,6,RightArrow,1.80272583384067,3,\RIGHT,0,1,right,3
18,1703710466,7,5683023.43827529,5683026.65018135,OK,5,LeftArrow,3.14527547452599,2,\LEFT,1,0,left,3
18,1703710466,8,5683029.66195961,5683031.57306892,OK,8,RightArrow,1.84125835262239,3,\RIGHT,0,1,right,3
18,1703710466,9,5683034.53482406,5683036.44595813,OK,12,LeftArrow,1.86408833414316,1,\LEFT,0,1,right,3
18,1703710466,10,5683038.62724512,5683040.23819216,OK,6,RightArrow,1.57946499902755,3,\RIGHT,0,1,right,3
18,1703710466,11,5683048.00277183,5683051.514845,OK,5,RightArrow,3.40318741369992,4,\RIGHT,1,0,left,3
18,1703710466,12,5683055.1570145,5683056.96805402,OK,9,RightArrow,1.72864331956953,3,\RIGHT,0,1,right,3
18,1703710466,13,5683058.89920398,5683062.01104599,OK,0,RightArrow,3.04213412292302,3,\RIGHT,0,1,right,3
18,1703710466,14,5683064.90274853,5683068.01457032,OK,11,RightArrow,3.0941448872909,4,\RIGHT,1,0,left,3
18,1703710466,15,5683070.91627719,5683073.82803637,OK,10,LeftArrow,2.83235606271774,1,\LEFT,0,1,right,3
18,1703710466,16,5683075.79915049,5683079.71146386,OK,2,RightArrow,3.82910580467433,4,\RIGHT,1,0,left,3
18,1703710466,17,5683081.70264971,5683086.91571787,OK,2,LeftArrow,5.1571949981153,1,\LEFT,0,1,right,3
18,1703710466,18,5683088.60670855,5683091.71855267,OK,0,LeftArrow,3.06879994086921,1,\LEFT,0,1,right,3
18,1703710466,19,5683094.88040814,5683097.99220427,OK,12,RightArrow,3.01073991600424,3,\RIGHT,0,1,right,3
18,1703710466,20,5683100.51376922,5683103.92572914,OK,8,LeftArrow,3.40091603714973,1,\LEFT,0,1,right,3
18,1703710466,21,5683109.76921721,5683113.08113208,OK,2,LeftArrow,3.22498164698482,2,\LEFT,1,0,left,3
18,1703710466,22,5683115.45250271,5683120.66558476,OK,6,LeftArrow,5.15725083928555,1,\LEFT,0,1,right,3
18,1703710466,23,5683123.49727586,5683126.50900401,OK,10,LeftArrow,2.95209612697363,2,\LEFT,1,0,left,3
18,1703710466,24,5683129.31064834,5683133.62317777,OK,10,LeftArrow,4.25033021718264,1,\LEFT,0,1,right,3
18,1703710466,25,5683136.48486252,5683141.79798416,OK,10,LeftArrow,5.23555102292448,1,\LEFT,0,1,right,3
18,1703710466,26,5683144.59962125,5683147.3112309,OK,12,RightArrow,2.65648747608066,4,\RIGHT,1,0,left,3
18,1703710466,27,5683149.74264013,5683152.75438006,OK,7,RightArrow,2.96109379921108,3,\RIGHT,0,1,right,3
18,1703710466,28,5683154.49542133,5683157.1069307,OK,1,RightArrow,2.5600594393909,4,\RIGHT,1,0,left,3
18,1703710466,29,5683159.67843124,5683164.29114377,OK,10,LeftArrow,4.60055213328451,2,\LEFT,1,0,left,3
18,1703710466,30,5683166.80257582,5683169.5141915,OK,7,LeftArrow,2.63610846828669,1,\LEFT,0,1,right,3
18,1703710466,31,5683174.87702417,5683177.28872057,OK,7,RightArrow,2.37717689946294,4,\RIGHT,1,0,left,3
18,1703710466,32,5683179.35991745,5683182.57179997,OK,2,LeftArrow,3.19001330528408,2,\LEFT,1,0,left,3
18,1703710466,33,5683184.65301566,5683187.86487735,OK,2,RightArrow,3.18456924427301,4,\RIGHT,1,0,left,3
18,1703710466,34,5683190.35634422,5683192.06734475,OK,6,RightArrow,1.64100106060505,4,\RIGHT,1,0,left,3
18,1703710466,35,5683195.3992562,5683198.01078338,OK,6,RightArrow,2.59765774942935,3,\RIGHT,0,1,right,3
18,1703710466,36,5683200.14204997,5683202.05313634,OK,4,LeftArrow,1.86266302596778,2,\LEFT,1,0,left,3
18,1703710466,37,5683204.35447822,5683206.3656208,OK,7,LeftArrow,1.96995745133609,2,\LEFT,1,0,left,3
18,1703710466,38,5683208.06661278,5683210.17785502,OK,1,LeftArrow,2.00151948351413,2,\LEFT,1,0,left,3
18,1703710466,39,5683212.42915114,5683215.54095784,OK,6,RightArrow,3.07873091381043,3,\RIGHT,0,1,right,3
18,1703710466,40,5683217.8322969,5683221.64451151,OK,5,LeftArrow,3.77922907751054,2,\LEFT,1,0,left,3
