subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,list,tType_study,trial_test,item_test,pair_test,tType_test,gonogo_answer,name,name_test,roboBCFS_1,roboBCFS_2,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,response_noise,rt_noise,RoboRT_noise
59,283545336,1,2691960.62416959,2692085.79172684,2691964.5366158,2692089.70414528,OK,OK,0,6,NO RESPONSE,NO RESPONSE,NaN,NaN,203,201,1,Binocular,2,208,202,Binocular,go,bowling pin,hockey stick,z,z,1,1,2692257.66797199,2692261.84058503,2692265.64292605,2692267.45403963,Return,Return,0,1,1,,,0,0,NaN,NaN,hockey stick,4.15187640069053,1,Return,1.77689602132887,1
59,283545336,2,2691968.44903786,2692092.6959553,2691972.361488,2692096.60839668,OK,OK,0,5,NO RESPONSE,NO RESPONSE,NaN,NaN,208,202,1,Binocular,5,202,208,Not Studied,go,hockey stick,zip tie,z,z,1,1,2692270.37585214,2692280.57214854,2692284.38454108,2692287.29631174,Return,Return,3,1,1,,,0,0,NaN,NaN,light switch,10.1795874345116,1,Return,2.80274852458388,1
59,283545336,3,2691979.33578431,2692100.85102052,2691983.84859208,2692105.96419981,OK,OK,1,10,f,j,4.48187864664942,5.00398360099643,200,196,1,CFS,12,197,194,Not Studied,go,tape,pipe,j,j,1,0,2692289.76782433,2692297.80282338,2692300.3143365,2692301.62514519,Return,Return,7,0.5,1,,1!,3.8468855486912,3.74513755705927,2.34671662001737,2,frame,8.01928561413661,1,Return,1.24072213750333,1
59,283545336,4,2691989.78227843,2692112.69837287,2691995.49583106,2692115.61014896,OK,OK,3,8,j,j,5.69907650025561,2.90045133605599,207,206,1,CFS,9,204,205,Not Studied,go,axe,bowtie,j,j,1,0,2692304.26681522,2692308.7696092,2692312.61197097,2692315.52376426,Return,Return,1,0.5,1,1!,1!,2.18323319271604,2.88066351129875,2.34671662001737,2,blanket,4.48005331959575,1,Return,2.89475892530754,1
59,283545336,5,2692005.84227483,2692119.68266939,2692011.85593353,2692123.79523501,OK,OK,0,0,f,f,5.93477755598724,4.00410041911528,202,208,1,Not Studied,1,203,201,Binocular,nogo,zip tie,bowling pin,f,f,0,0,2692318.83581329,2692325.3795369,2692329.11217562,2692333.02461006,Return,OK,1,0,0,,,0,0,NaN,NaN,bowling pin,6.52668411796913,1,NO RESPONSE,NaN,1
59,283545336,6,2692015.1880364,2692127.78768437,2692019.10045635,2692131.70011972,OK,OK,4,0,NO RESPONSE,NO RESPONSE,NaN,NaN,199,195,1,Binocular,8,201,203,Not Studied,go,scroll,bellow,z,z,1,1,2692335.45608531,2692350.89562223,2692353.26708206,2692357.17949326,Return,OK,6,1,1,,,0,0,NaN,NaN,light switch ,15.4259401019663,1,NO RESPONSE,NaN,1
59,283545336,7,2692024.01348695,2692133.97156964,2692027.92584743,2692137.8839419,OK,OK,6,1,NO RESPONSE,NO RESPONSE,NaN,NaN,206,207,1,Binocular,11,198,193,CFS,nogo,frame,chest,z,z,1,1,2692362.00250692,2692367.75607667,2692369.85733234,2692373.76975711,Return,OK,3,1,1,,,0,0,NaN,NaN,desk ,5.73510187026113,1,NO RESPONSE,NaN,1
59,283545336,8,2692031.29801481,2692140.25539086,2692039.91330892,2692144.6681196,OK,OK,0,0,j,j,8.53447171486914,4.39883459219709,201,203,1,Not Studied,3,200,196,CFS,nogo,bellow,tape,f,f,0,0,2692375.91111019,2692386.86759516,2692389.49947447,2692393.41191102,Return,OK,8,0,0,,,0,0,NaN,NaN,music player,10.9381761588156,1,NO RESPONSE,NaN,1
59,283545336,9,2692043.27539278,2692147.53991208,2692048.8888685,2692153.35349514,OK,OK,0,0,j,j,5.55690116481856,5.7382269911468,204,205,1,Not Studied,4,207,206,CFS,go,bowtie,axe,f,f,0,0,2692395.7233841,2692401.98722875,2692404.4487194,2692406.05974586,Return,Return,8,0,0,,,0,0,NaN,NaN,hockey stick,6.25362741015852,1,Return,1.57625801721588,1
59,283545336,10,2692052.11089545,2692156.03515089,2692059.72562358,2692160.14767244,OK,OK,3,2,f,f,7.56919095246121,4.0188675429672,205,204,1,CFS,7,206,207,Binocular,nogo,cheese grater,frame,j,j,1,0,2692408.28111115,2692410.94276196,2692413.35422623,2692417.26667637,Return,OK,6,1,0.90483741803596,,,1.70678128716364,1.7345746863881,2,2.04568180093028,frame ,2.64763501472771,1,NO RESPONSE,NaN,1
59,283545336,11,2692062.77746744,2692162.9394192,2692068.09076947,2692167.85246641,OK,OK,1,1,j,j,5.28639967273921,4.87443582993001,198,193,1,CFS,10,205,204,CFS,nogo,chest,cheese grater,j,j,1,0,2692419.37799683,2692430.42480633,2692432.51610163,2692436.42853456,Return,OK,3,1,0.90483741803596,1!,1!,1.61548018477888,2.28875999238971,2,2.04568180093028,bowling pin,11.0223497599363,1,NO RESPONSE,NaN,1
59,283545336,12,2692076.56603897,2692172.87555391,2692082.17951016,2692176.48781737,OK,OK,0,0,j,j,5.56145497271791,3.50610353890806,197,194,1,Not Studied,6,199,195,Binocular,go,pipe,scroll,f,f,0,0,2692438.1495841,2692441.50163425,2692443.7130262,2692445.02381346,Return,Return,3,0,0,,,0,0,NaN,NaN,paper,3.33052928745747,1,Return,1.27106777532026,1
