subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,tType_study,correctDirection,eyes_1,eyes_2,eyePresent,RoboRT
10,1385471699,1,1102879.01610896,1102898.34827867,OK,7,LeftArrow,19.2466978714801,2,\LEFT,1,0,left,3
10,1385471699,2,1102901.88048225,1102905.4927024,OK,2,RightArrow,3.52592909196392,3,\RIGHT,0,1,right,3
10,1385471699,3,1102908.66469108,1102910.37575941,OK,3,RightArrow,1.67747549829073,3,\RIGHT,0,1,right,3
10,1385471699,4,1102913.12750401,1102915.23883718,OK,2,LeftArrow,2.09431987744756,1,\LEFT,0,1,right,3
10,1385471699,5,1102918.94112659,1102921.45274121,OK,10,RightArrow,2.44045634404756,3,\RIGHT,0,1,right,3
10,1385471699,6,1102923.75414156,1102925.36519356,OK,5,LeftArrow,1.54725034185685,2,\LEFT,1,0,left,3
10,1385471699,7,1102928.23695305,1102930.14818202,OK,12,LeftArrow,1.84013711079024,1,\LEFT,0,1,right,3
10,1385471699,8,1102932.56967303,1102934.28077456,OK,6,LeftArrow,1.65919776982628,1,\LEFT,0,1,right,3
10,1385471699,9,1102936.04185377,1102937.65290276,OK,1,RightArrow,1.56285551888868,3,\RIGHT,0,1,right,3
10,1385471699,10,1102939.69383197,1102941.30514235,OK,3,LeftArrow,1.58263885951601,2,\LEFT,1,0,left,3
10,1385471699,11,1102952.15193639,1102954.86363619,OK,12,RightArrow,2.62787965591997,4,\RIGHT,1,0,left,3
10,1385471699,12,1102957.27518255,1102959.6866942,OK,7,RightArrow,2.37634257669561,3,\RIGHT,0,1,right,3
10,1385471699,13,1102963.00878646,1102964.91994208,OK,11,LeftArrow,1.85048683360219,2,\LEFT,1,0,left,3
10,1385471699,14,1102967.24138899,1102968.8524093,OK,1,RightArrow,1.52172949747182,4,\RIGHT,1,0,left,3
10,1385471699,15,1102970.88367459,1102972.49472176,OK,3,LeftArrow,1.53522899164818,2,\LEFT,1,0,left,3
10,1385471699,16,1102974.74612965,1102976.75740634,OK,5,LeftArrow,1.90446850960143,1,\LEFT,0,1,right,3
10,1385471699,17,1102979.75923734,1102982.17077827,OK,9,LeftArrow,2.3791548833251,2,\LEFT,1,0,left,3
10,1385471699,18,1102984.17200377,1102985.78301291,OK,2,RightArrow,1.55817598802969,4,\RIGHT,1,0,left,3
10,1385471699,19,1102988.02445502,1102989.33527481,OK,5,RightArrow,1.24953674059361,4,\RIGHT,1,0,left,3
10,1385471699,20,1102991.04634042,1102992.55728433,OK,1,RightArrow,1.45949502848089,3,\RIGHT,0,1,right,3
10,1385471699,21,1103001.2426978,1103004.05446101,OK,1,LeftArrow,2.79844693792984,2,\LEFT,1,0,left,3
10,1385471699,22,1103007.00632611,1103009.11770516,OK,11,LeftArrow,2.07458422868513,2,\LEFT,1,0,left,3
10,1385471699,23,1103010.77869408,1103012.89002303,OK,0,RightArrow,2.09398814779706,3,\RIGHT,0,1,right,3
10,1385471699,24,1103015.71178069,1103017.52293356,OK,11,RightArrow,1.74472002056427,4,\RIGHT,1,0,left,3
10,1385471699,25,1103020.48475387,1103023.79687462,OK,12,RightArrow,3.20339885517024,4,\RIGHT,1,0,left,3
10,1385471699,26,1103026.20837963,1103028.21960501,OK,5,LeftArrow,1.95954739884473,1,\LEFT,0,1,right,3
10,1385471699,27,1103030.57110861,1103033.98324479,OK,6,LeftArrow,3.34854490216821,1,\LEFT,0,1,right,3
10,1385471699,28,1103036.49478696,1103041.80816399,OK,6,RightArrow,5.24842745368369,4,\RIGHT,1,0,left,3
10,1385471699,29,1103043.58924659,1103046.00078631,OK,0,RightArrow,2.36968142190017,4,\RIGHT,1,0,left,3
10,1385471699,30,1103048.73245116,1103050.74371185,OK,9,RightArrow,1.99422053946182,4,\RIGHT,1,0,left,3
10,1385471699,31,1103055.85691345,1103057.36787427,OK,7,LeftArrow,1.49342321115546,1,\LEFT,0,1,right,3
10,1385471699,32,1103059.65930191,1103063.0714746,OK,5,LeftArrow,3.34683192172088,1,\LEFT,0,1,right,3
10,1385471699,33,1103065.51300069,1103067.72437615,OK,8,LeftArrow,2.18086599232629,2,\LEFT,1,0,left,3
10,1385471699,34,1103069.98579841,1103071.89696943,OK,5,RightArrow,1.89182112924755,3,\RIGHT,0,1,right,3
10,1385471699,35,1103074.05835483,1103075.7694138,OK,5,RightArrow,1.69898962811567,3,\RIGHT,0,1,right,3
10,1385471699,36,1103078.36101782,1103080.87259228,OK,9,RightArrow,2.40409829467535,3,\RIGHT,0,1,right,3
10,1385471699,37,1103083.26409511,1103085.37545062,OK,8,LeftArrow,2.10071027558297,1,\LEFT,0,1,right,3
10,1385471699,38,1103087.64683533,1103089.457971,OK,6,LeftArrow,1.70183694921434,1,\LEFT,0,1,right,3
10,1385471699,39,1103091.99955598,1103093.61056935,OK,8,LeftArrow,1.58086400013417,2,\LEFT,1,0,left,3
10,1385471699,40,1103096.01207417,1103099.1240219,OK,6,RightArrow,3.02408495894633,4,\RIGHT,1,0,left,3
