subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,name,list,tType_study,trial_test,item_test,pair_test,tType_test,name_test,roboBCFS_1,roboBCFS_2,gonogo_answer,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,response_noise,rt_noise,RoboRT_noise
46,23157816,1,1795477.26745941,1795615.51405911,1795480.27934275,1795618.22575346,OK,OK,9,12,NO RESPONSE,NO RESPONSE,NaN,NaN,56,99,clothes pin,1,Binocular,12,53,23,Not Studied,floss,z,z,go,1,1,1795792.86514798,1795797.39760919,1795800.59999729,1795803.21164103,Return,Return,0,1,1,,,0,0,NaN,NaN,NO RESPONSE,4.50687357829884,2,Return,2.59577297838405,2
46,23157816,2,1795486.7934303,1795621.87804365,1795491.90662906,1795626.79112188,OK,OK,9,10,f,j,5.00995455496013,4.86261001462117,8,153,bed,1,CFS,9,85,25,Binocular,foot stool,j,j,go,1,0,1795805.59313185,1795812.44700928,1795815.51933319,1795816.83016514,Return,Return,8,0.627089085273056,1,,3#,1.25182181117086,2.40044100933144,2.22541069828584,2,drawer,6.83414654782973,2,Return,1.22788958041929,2
46,23157816,3,1795494.80845158,1795632.61476898,1795498.52077384,1795635.32646302,OK,OK,2,12,NO RESPONSE,NO RESPONSE,NaN,NaN,53,23,floss,1,Binocular,1,32,122,Not Studied,chain,z,z,go,1,1,1795819.03154113,1795822.37325973,1795825.44557701,1795826.75639291,Return,Return,1,1,1,,,0,0,NaN,NaN,chain,3.33136250893585,2,Return,1.23701202170923,2
46,23157816,4,1795501.78281264,1795640.03942128,1795504.99482697,1795642.75111339,OK,OK,7,12,NO RESPONSE,NO RESPONSE,NaN,NaN,50,80,dresser,1,Binocular,8,153,8,CFS,knife,z,z,go,1,1,1795828.51749887,1795835.50150607,1795838.75391346,1795840.46499267,Return,Return,8,1,1,,,0,0,NaN,NaN,paintbrush,6.96465484169312,2,Return,1.64021179522388,2
46,23157816,5,1795508.1067776,1795644.8124101,1795517.1224181,1795656.02943648,OK,OK,0,0,f,f,8.95919603994116,11.110752153676,153,8,knife,1,Not Studied,4,184,181,Binocular,mailbox,f,f,go,0,0,1795842.21608615,1795847.09875974,1795850.37120357,1795852.18234197,Return,Return,11,0,0,,,0,0,NaN,NaN,drawer,4.86534602264874,2,Return,1.76628081477247,2
46,23157816,6,1795520.59460081,1795659.60167672,1795530.71093608,1795668.81744069,OK,OK,5,11,f,j,10.0868529730942,9.12073749047704,184,181,mailbox,1,CFS,5,61,121,CFS,glass,j,j,go,1,0,1795854.03349957,1795866.3608378,1795868.83278112,1795870.04354114,Return,Return,2,0.627089085273056,1,,2@,2.64436503477427,4.19562969810973,2.22541069828584,2,table,12.3111453002784,2,Return,1.11155394162051,2
46,23157816,7,1795533.34258135,1795674.33089834,1795545.15998654,1795687.54917801,OK,OK,0,0,f,f,11.7220726162195,13.1587037662975,141,155,purse,1,Not Studied,7,141,155,Not Studied,purse,f,f,go,0,0,1795871.88468539,1795875.76674085,1795877.93850116,1795880.14988248,Return,Return,1,0,0,,,0,0,NaN,NaN,window,3.86749553354457,2,Return,2.14951702510007,2
46,23157816,8,1795548.87230956,1795690.82122987,1795555.78663797,1795695.13392453,OK,OK,10,8,j,j,6.87988314195536,4.20381020335481,32,122,chain,1,CFS,3,50,80,CFS,dresser,j,j,nogo,1,0,1795881.9209927,1795884.88248496,1795888.0048193,1795891.11677241,Return,OK,8,0.627089085273056,1,3#,3#,2.93473126804716,2.94045255341162,2.22541069828584,2,drawer,2.93470810214058,2,NO RESPONSE,NaN,2
46,23157816,9,1795567.36389831,1795701.54794477,1795570.87609668,1795706.66114542,OK,OK,7,9,j,j,3.47536718496121,5.06068040942773,143,128,high heel,1,CFS,10,8,153,Binocular,bed,j,j,go,1,0,1795893.73841829,1795904.41474598,1795906.82663349,1795908.73780513,Return,Return,6,0.875173319042948,1,3#,3#,2.19356734368826,1.58695652354443,2.06121616128858,2,window,10.6521678080317,2,Return,1.88406993728131,2
46,23157816,10,1795575.51900629,1795712.00449653,1795586.43584103,1795723.92195852,OK,OK,0,0,f,f,10.8876658754889,11.8833356555551,61,121,glass,1,Not Studied,6,143,128,Binocular,high heel,f,f,nogo,0,0,1795910.79912027,1795918.21338278,1795921.8760742,1795924.98802481,Return,OK,8,0,0,,,0,0,NaN,NaN,high heel boots,7.39886676962487,2,NO RESPONSE,NaN,2
46,23157816,11,1795590.16818339,1795726.69369814,1795593.38018605,1795730.50608481,OK,OK,7,1,NO RESPONSE,NO RESPONSE,NaN,NaN,172,170,paint brush,1,Binocular,11,172,170,CFS,paint brush,z,z,go,1,1,1795927.24944316,1795936.99517376,1795939.26699266,1795941.1781967,Return,Return,1,1,1,,,0,0,NaN,NaN,lamp,9.73175082611851,2,Return,1.87420566170476,2
46,23157816,12,1795595.90177263,1795732.1971512,1795611.12129742,1795740.0120374,OK,OK,0,0,f,f,15.1277661882341,7.73785465629771,85,25,foot stool,1,Not Studied,2,56,99,Not Studied,clothes pin,f,f,nogo,0,0,1795942.94929713,1795947.44174837,1795950.16384043,1795953.17572709,Return,OK,9,0,0,,,0,0,NaN,NaN,bag,4.46311949356459,2,NO RESPONSE,NaN,2
