subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,tType_study,correctDirection,eyes_1,eyes_2,eyePresent,RoboRT
38,14333325,1,10265013.4790402,10265015.2902325,OK,11,RightArrow,1.75188550166786,3,\RIGHT,0,1,right,3
38,14333325,2,10265018.26212,10265019.5729806,OK,9,LeftArrow,1.29657491482794,1,\LEFT,0,1,right,3
38,14333325,3,10265022.2647585,10265023.4755931,OK,2,LeftArrow,1.13382102176547,2,\LEFT,1,0,left,3
38,14333325,4,10265025.3767778,10265026.9878352,OK,1,LeftArrow,1.50154999643564,2,\LEFT,1,0,left,3
38,14333325,5,10265029.7896583,10265030.9004322,OK,9,RightArrow,1.04054079391062,3,\RIGHT,0,1,right,3
38,14333325,6,10265034.0124326,10265036.8243076,OK,3,LeftArrow,2.70557847805321,2,\LEFT,1,0,left,3
38,14333325,7,10265038.7255202,10265040.5367073,OK,1,LeftArrow,1.74431240186095,1,\LEFT,0,1,right,3
38,14333325,8,10265042.6377834,10265043.5483913,OK,2,LeftArrow,0.863943481817842,1,\LEFT,0,1,right,3
38,14333325,9,10265046.500642,10265048.1116909,OK,12,RightArrow,1.58484776318073,4,\RIGHT,1,0,left,3
38,14333325,10,10265050.9435575,10265051.9542173,OK,11,RightArrow,0.909742189571261,3,\RIGHT,0,1,right,3
38,14333325,11,10265057.3977754,10265059.0088049,OK,11,LeftArrow,1.50322677195072,2,\LEFT,1,0,left,3
38,14333325,12,10265060.6298716,10265065.0427953,OK,1,LeftArrow,4.38286098837852,2,\LEFT,1,0,left,3
38,14333325,13,10265067.2942377,10265068.8052301,OK,5,LeftArrow,1.45433742552996,2,\LEFT,1,0,left,3
38,14333325,14,10265071.4669722,10265074.0786852,OK,9,LeftArrow,2.5373759008944,2,\LEFT,1,0,left,3
38,14333325,15,10265076.3802817,10265077.8911791,OK,5,LeftArrow,1.4799170512706,2,\LEFT,1,0,left,3
38,14333325,16,10265080.753092,10265082.1639815,OK,12,LeftArrow,1.37890344113112,1,\LEFT,0,1,right,3
38,14333325,17,10265084.7757072,10265086.186654,OK,10,LeftArrow,1.32412924058735,2,\LEFT,1,0,left,3
38,14333325,18,10265088.8783873,10265090.1892469,OK,10,LeftArrow,1.29325759038329,4,\RIGHT,1,0,left,3
38,14333325,19,10265092.6108771,10265094.8222837,OK,3,RightArrow,2.10456849075854,3,\RIGHT,0,1,right,3
38,14333325,20,10265096.9436713,10265098.1544651,OK,4,RightArrow,1.11561950109899,3,\RIGHT,0,1,right,3
38,14333325,21,10265102.3772695,10265103.9882934,OK,11,RightArrow,1.58575542271137,3,\RIGHT,0,1,right,3
38,14333325,22,10265106.1296956,10265106.6400304,OK,5,RightArrow,0.497156579047441,4,\RIGHT,1,0,left,3
38,14333325,23,10265109.1016421,10265110.1123456,OK,9,RightArrow,0.917099468410015,4,\RIGHT,1,0,left,3
38,14333325,24,10265112.563958,10265113.77474,OK,8,RightArrow,1.18262615054846,4,\RIGHT,1,0,left,3
38,14333325,25,10265117.1469165,10265118.0574748,OK,11,RightArrow,0.823416573926806,3,\RIGHT,0,1,right,3
38,14333325,26,10265120.4891126,10265121.2996834,OK,7,LeftArrow,0.70518728159368,1,\LEFT,0,1,right,3
38,14333325,27,10265123.5911504,10265125.402359,OK,6,RightArrow,1.76291628740728,3,\RIGHT,0,1,right,3
38,14333325,28,10265127.2535505,10265128.6644765,OK,2,RightArrow,1.38839992694557,3,\RIGHT,0,1,right,3
38,14333325,29,10265130.6454703,10265131.7565394,OK,2,LeftArrow,1.1002511382103,1,\LEFT,0,1,right,3
38,14333325,30,10265133.9779173,10265135.6890821,OK,4,LeftArrow,1.68771865218878,1,\LEFT,0,1,right,3
38,14333325,31,10265139.4315393,10265139.8418046,OK,5,LeftArrow,0.361882152035832,4,\RIGHT,1,0,left,3
38,14333325,32,10265141.6830475,10265143.3941405,OK,2,LeftArrow,1.67024790868163,1,\LEFT,0,1,right,3
38,14333325,33,10265145.0852462,10265146.5962374,OK,1,LeftArrow,1.45990624651313,1,\LEFT,0,1,right,3
38,14333325,34,10265149.0778639,10265150.5888509,OK,8,RightArrow,1.42705748043954,4,\RIGHT,1,0,left,3
38,14333325,35,10265152.5401511,10265153.1505393,OK,3,LeftArrow,0.580698540434241,1,\LEFT,0,1,right,3
38,14333325,36,10265155.6421898,10265156.1525432,OK,8,LeftArrow,0.454512195661664,2,\LEFT,1,0,left,3
38,14333325,37,10265158.4239949,10265159.0344123,OK,5,LeftArrow,0.536587772890925,3,\RIGHT,0,1,right,3
38,14333325,38,10265160.9656695,10265162.3765934,OK,0,RightArrow,1.31477220915258,4,\RIGHT,1,0,left,3
38,14333325,39,10265166.0190874,10265168.5306299,OK,7,RightArrow,2.44511562399566,4,\RIGHT,1,0,left,3
38,14333325,40,10265170.8721912,10265172.3831622,OK,5,RightArrow,1.45582493953407,4,\RIGHT,1,0,left,3
