subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,item,tType_study,eyes_1,eyes_2,transparency,pas,RoboRT,meanRoboRT,roboBCFS
24,1807082341,1,5318950.08750931,5318953.39958206,OK,3,j,3.26297163963318,6,CFS,0,1,0.5,2@,1.86004365744689,2.34671662001737,j
24,1807082341,2,5318971.55097181,5318975.66354376,OK,9,j,4.07828426640481,5,CFS,0,1,1,3#,2.30402026087146,2,j
24,1807082341,3,5318990.78301502,5318995.39591462,OK,8,j,4.59710697922856,7,CFS,0,1,1,3#,2.28445845601737,2,j
24,1807082341,4,5319006.2126734,5319013.62733573,OK,1,f,7.34256652463228,1,CATCH,0,0,0,,0,NaN,f
24,1807082341,5,5319019.13076818,5319021.5422919,OK,9,j,2.32006445061415,10,CFS,0,1,1,2@,3.80740517071541,2,j
24,1807082341,6,5319027.13574292,5319032.14891883,OK,1,f,4.92251170333475,15,CATCH,0,0,0,,0,NaN,f
24,1807082341,7,5319036.79181084,5319040.10392434,OK,12,j,3.25002392102033,4,CFS,0,1,0.90483741803596,1!,1.10306260687648,2.04568180093028,j
24,1807082341,8,5319050.17020989,5319052.08140355,OK,8,j,1.86301196645945,17,CFS,0,1,1,1!,2.61868005147868,2,j
24,1807082341,9,5319060.12644513,5319061.53732713,OK,10,j,1.3062709569931,8,CFS,0,1,0.931062779704023,3#,1.48388753066534,2.03248971804528,j
24,1807082341,10,5319067.50108469,5319069.7124698,OK,2,j,2.13914261665195,2,CFS,0,1,0.866877899750182,1!,1.69704119114603,2.06568315727633,j
24,1807082341,11,5319083.03085357,5319084.44168516,OK,12,j,1.31267644837499,14,CFS,0,1,0.807117747005389,1!,1.97000325511882,2.09959556016176,j
24,1807082341,12,5319092.40666611,5319093.91759824,OK,11,j,1.46432367153466,19,CFS,0,1,0.751477293075286,1!,2.35260735310071,2.13424249931919,j
24,1807082341,13,5319104.2841305,5319105.89511186,OK,6,j,1.50621578004211,16,CFS,0,1,0.69967253737513,1!,2.56249311906527,2.16963988466618,j
24,1807082341,14,5319111.39863698,5319112.90957364,OK,3,j,1.45538447890431,18,CFS,0,1,0.651439057531056,1!,3.66838713158712,2.20580397072615,j
24,1807082341,15,5319120.63437027,5319123.24599397,OK,3,j,2.55497852526605,12,CFS,0,1,0.606530659712633,2@,2.28192333961956,2.24275136409242,j
24,1807082341,16,5319129.78011367,5319133.29230571,OK,4,j,3.44880965258926,20,CFS,0,1,0.564718122007759,3#,3.32496472211448,2.28049903105402,j
24,1807082341,17,5319138.79573696,5319142.50805312,OK,1,f,3.67266677692533,3,CATCH,0,0,0,,0,NaN,f
24,1807082341,18,5319147.0509457,5319149.06219855,OK,3,j,1.9291230533272,11,CFS,0,1,0.725112421922132,3#,5.32527176563875,2.15184637847466,j
24,1807082341,19,5319154.18539551,5319158.59814714,OK,1,f,4.35416347812861,9,CATCH,0,0,0,,0,NaN,f
24,1807082341,20,5319163.25105322,5319166.16291486,OK,9,j,2.83209349773824,13,CFS,0,1,0.685926961539158,2@,1.60376928142235,2.17960785445866,j
