subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,item,tType,eyes_1,eyes_2,transparency,pas,RoboRT,meanRoboRT
2,893999984,1,3027224.45445764,3027252.36559397,OK,10,Return,27.8484159158543,5,CATCH,0,0,0,0,0,NaN
2,893999984,2,3027265.21684761,3027272.22591108,OK,5,Return,6.90134961903095,4,CFS,0,1,0.5,2,1.39573179565156,2.34671662001737
2,893999984,3,3027279.32661648,3027285.53558963,OK,2,Return,6.17526029609144,1,CFS,0,1,0.727495707309101,2,2.54949187123298,2.15022107250873
2,893999984,4,3027290.32770165,3027292.23624052,OK,4,Return,1.86997703835368,3,CFS,0,1,0.877527328480149,2,2.90917392177971,2.05995856853313
2,893999984,5,3027296.12826315,3027298.43684205,OK,8,Return,2.21325343893841,2,CFS,0,1,0.727495707309101,2,2.29703137994851,2.15022107250873
