subject,seed,dominantEye,sex,ethnicity,race,trial,item,tStart,tEnd,exitFlag,jitter,tType,eyes_1,eyes_2,transparency,pas,response,rt,RoboRT,meanRoboRT
3,770458584,Right,,rather not say,rather not say,62,68,314283.996819148,314287.371957431,OK,3,CFS,1,0,0.567427196364676,2@,Return,3.38048125704518,3.1206016415337,2.27794456082689
3,770458584,Right,,rather not say,rather not say,63,62,314288.8220039,314291.572140712,OK,4,CFS,1,0,0.567419409900754,2@,Return,2.75542545324424,2.41260895225891,2.27795188019301
3,770458584,Right,,rather not say,rather not say,64,61,314292.988845286,314293.238875697,CAUGHT,3,NULL,0,0,0,,Return,0.258018460299354,0,NaN
3,770458584,Right,,rather not say,rather not say,65,36,314294.672275366,314296.54733049,OK,2,CFS,1,0,0.567412538370461,2@,Return,1.88023781828815,1.6304616705361,2.2779583396194
3,770458584,Right,,rather not say,rather not say,66,27,314297.989073179,314300.239151886,OK,3,CFS,1,0,0.567406474266261,2@,Return,2.25552672258345,2.00127948089504,2.27796404012766
3,770458584,Right,,rather not say,rather not say,67,77,314301.680879482,314305.6809969,OK,5,CFS,1,0,0.567401122713088,2@,Return,4.00543141475646,3.56568002650945,2.27796907087433
3,770458584,Right,,rather not say,rather not say,68,94,314307.122744721,314308.747808071,OK,3,CFS,1,0,0.567396399983989,2@,Return,1.6303531989106,1.37669940182809,2.27797351054391
3,770458584,Right,,rather not say,rather not say,69,85,314310.189553778,314313.064683761,OK,6,CFS,1,0,0.567392232190187,2@,Return,2.88043311261572,2.45572038890005,2.27797742857848
3,770458584,Right,,rather not say,rather not say,70,96,314314.464702596,314318.214875629,OK,8,CFS,1,0,0.567388554125066,2@,Return,3.75546801352175,3.13618215128973,2.27798088626293
3,770458584,Right,,rather not say,rather not say,71,15,314319.898283372,314320.148289032,CAUGHT,3,NULL,0,0,0,,Return,0.255134926643223,0,NaN
3,770458584,Right,,rather not say,rather not say,72,64,314321.606660712,314326.231839065,OK,0,CFS,1,0,0.56738530824399,2@,Return,4.63047906861175,4.57956712909931,2.27798393768294
3,770458584,Right,,rather not say,rather not say,73,69,314327.665213078,314330.665333514,OK,7,CFS,1,0,0.567382443763993,2@,Return,3.0054543549777,2.47427653646145,2.27798663057051
3,770458584,Right,,rather not say,rather not say,74,11,314332.115413186,314335.740516984,OK,3,CFS,1,0,0.567379915869269,2@,Return,3.63038338348269,3.3500283963142,2.27798900705012
3,770458584,Right,,rather not say,rather not say,75,13,314337.173938084,314337.548923331,CAUGHT,5,NULL,0,0,0,,Return,0.38017488346668,0,NaN
3,770458584,Right,,rather not say,rather not say,76,41,314338.990631609,314342.865809585,OK,6,CFS,1,0,0.567377685010005,2@,Return,3.8804596750997,3.41940375902397,2.27799110429746
3,770458584,Right,,rather not say,rather not say,77,92,314344.307508205,314346.807636037,OK,5,CFS,1,0,0.567375716283614,2@,Return,2.50542552873958,2.09620130090482,2.27799295512064
3,770458584,Right,,rather not say,rather not say,78,7,314348.232675179,314348.607693629,CAUGHT,5,NULL,0,0,0,,Return,0.380259400350042,0,NaN
3,770458584,Right,,rather not say,rather not say,79,30,314350.057721987,314350.307718893,CAUGHT,2,NULL,0,0,0,,Return,0.255242685612757,0,NaN
3,770458584,Right,,rather not say,rather not say,80,99,314351.749453131,314353.999541496,OK,6,CFS,1,0,0.567373978888673,2@,Return,2.25535527413012,1.8148924498549,2.2779945884733
3,770458584,Right,,rather not say,rather not say,81,83,314355.657952779,314357.283021864,OK,4,CFS,1,0,0.567372445643018,2@,Return,1.63030429987703,1.29350951911087,2.27799602990736
3,770458584,Right,,rather not say,rather not say,82,48,314358.70807157,314361.708156691,OK,1,CFS,1,0,0.567371092558477,2@,Return,3.0054241704056,2.90999803028319,2.27799730197266
3,770458584,Right,,rather not say,rather not say,83,2,314363.12487364,314366.625042824,OK,7,CFS,1,0,0.56736989846556,2@,Return,3.50544122472638,3.02177575339599,2.27799842456963
3,770458584,Right,,rather not say,rather not say,84,73,314368.05838967,314370.683477772,OK,7,CFS,1,0,0.56736884468226,2@,Return,2.63028649101034,2.15443926943877,2.27799941526052
3,770458584,Right,,rather not say,rather not say,85,39,314372.116857821,314375.617015535,OK,7,CFS,1,0,0.567367914721761,2@,Return,3.50558792176889,2.96008357758715,2.27800028954416
3,770458584,Right,,rather not say,rather not say,86,26,314377.058707816,314381.68388798,OK,3,CFS,1,0,0.567367094034502,2@,Return,4.63041688839439,4.37348364988539,2.2780010610983
3,770458584,Right,,rather not say,rather not say,87,10,314383.108919576,314384.608969531,OK,5,CFS,1,0,0.567366369780537,2@,Return,1.50516111176694,1.13026999203826,2.27800174199365
3,770458584,Right,,rather not say,rather not say,88,45,314386.034040669,314389.409146956,OK,7,CFS,1,0,0.567365730628657,2@,Return,3.38022408430697,2.84316174732642,2.27800234288263
3,770458584,Right,,rather not say,rather not say,89,42,314390.850885118,314394.600992349,OK,3,CFS,1,0,0.567365166579102,2@,Return,3.75526517309481,3.54900470354605,2.27800287316602
3,770458584,Right,,rather not say,rather not say,90,90,314396.034360626,314398.284451104,OK,6,CFS,1,0,0.567364668807118,2@,Return,2.25529762153747,1.84637103710049,2.27800334114004
3,770458584,Right,,rather not say,rather not say,91,25,314399.976177418,314400.476224355,CAUGHT,7,NULL,0,0,0,,Return,0.505383270268794,0,NaN
3,770458584,Right,,rather not say,rather not say,92,46,314401.90124931,314404.401333978,OK,0,CFS,1,0,0.567364229524883,2@,Return,2.50537119648652,2.49368238609684,2.2780037541261
3,770458584,Right,,rather not say,rather not say,93,20,314405.834713121,314410.459875476,OK,4,CFS,1,0,0.567363841859671,2@,Return,4.63037795026321,4.33635459976908,2.27800411858537
3,770458584,Right,,rather not say,rather not say,94,57,314411.901617864,314415.776721585,OK,0,CFS,1,0,0.567363499746323,2@,Return,3.88034044590313,3.75584960174461,2.27800444021982
3,770458584,Right,,rather not say,rather not say,95,33,314417.234796249,314420.860268299,OK,0,CFS,1,0,0.567363197832352,2@,Return,3.63055332272779,3.52374967928599,2.27800472406143
3,770458584,Right,,rather not say,rather not say,96,4,314422.310299072,314424.935367855,OK,7,CFS,1,0,0.567362931394209,2@,Return,2.6302378938417,2.08825095461054,2.27800497455093
3,770458584,Right,,rather not say,rather not say,97,72,314426.368784427,314426.868789106,CAUGHT,7,NULL,0,0,0,,Return,0.505166243121494,0,NaN
3,770458584,Right,,rather not say,rather not say,98,12,314428.293827946,314431.043934573,OK,8,CFS,1,0,0.567362696263372,2@,Return,2.75529807427665,2.15807295037604,2.27800519560727
3,770458584,Right,,rather not say,rather not say,99,37,314432.477322772,314434.852379255,OK,3,CFS,1,0,0.567362488761137,2@,Return,2.38026151322993,2.05911300633123,2.27800539068891
3,770458584,Right,,rather not say,rather not say,100,51,314436.285755682,314438.660832086,OK,7,CFS,1,0,0.567362305641057,2@,Return,2.38024762831628,1.84263813551395,2.27800556284792
